id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3272796,1,30-06-16 18:01,1,-73.98098755,40.73332977,-73.97309113,40.75154114,N
id0533326,2,30-06-16 18:01,4,-73.98094177,40.76016998,-73.86404419,40.76968384,N
id0431122,2,30-06-16 18:01,2,-73.98586273,40.74327087,-73.98116302,40.76511383,N
id2141085,2,30-06-16 18:00,1,-73.96938324,40.76115036,-73.97299194,40.75539017,N
id2773022,1,30-06-16 18:00,2,-74.01235199,40.70746613,-73.99337769,40.74450684,N
id1939401,2,30-06-16 18:00,1,-73.99098969,40.74995041,-73.95947266,40.78276825,N
id1701875,1,30-06-16 17:59,1,-73.97110748,40.75139618,-73.98233032,40.73862076,N
id2021271,1,30-06-16 17:59,1,-73.86283875,40.76887512,-74.01504517,40.62860107,N
id1947529,2,30-06-16 17:59,1,-73.97483063,40.77771378,-73.96509552,40.77347565,N
id2781634,2,30-06-16 17:59,1,-73.97116852,40.78289795,-73.98291016,40.77508163,N
id0680517,2,30-06-16 17:58,1,-73.98246002,40.73541641,-73.98246002,40.73541641,N
id0708073,1,30-06-16 17:58,1,-73.9832077,40.73067093,-74.0014801,40.7347908,N
id3125308,2,30-06-16 17:58,1,-73.98932648,40.73701096,-74.00363159,40.73345184,N
id0381851,1,30-06-16 17:58,1,-74.00351715,40.73858261,-73.99459839,40.7409935,N
id2836366,1,30-06-16 17:58,1,-73.95542908,40.77976608,-73.96671295,40.77281189,N
id0588804,2,30-06-16 17:58,1,-74.00190735,40.72563171,-73.98313141,40.73062134,N
id1908904,2,30-06-16 17:57,3,-73.99143982,40.75477982,-74.00746918,40.74316025,N
id0402104,1,30-06-16 17:57,1,-73.99151611,40.76777649,-73.98977661,40.73894501,N
id0546925,1,30-06-16 17:56,1,-74.00624084,40.74476242,-73.98765564,40.74631882,N
id3374018,2,30-06-16 17:55,3,-73.9909668,40.73394012,-74.00318909,40.71767044,N
id1954790,2,30-06-16 17:55,1,-73.79023743,40.64376831,-73.99793243,40.6063118,N
id0943362,1,30-06-16 17:54,1,-73.95448303,40.73170471,-73.95005798,40.7183876,N
id1372306,1,30-06-16 17:54,1,-73.98783875,40.73768997,-73.97091675,40.76173019,N
id0757011,2,30-06-16 17:54,1,-73.98674774,40.70174026,-73.99069214,40.70308304,N
id2719220,2,30-06-16 17:53,1,-73.99852753,40.7221489,-74.00747681,40.71763992,N
id0232633,1,30-06-16 17:53,1,-74.00576782,40.70665359,-73.95423126,40.76631546,N
id1044531,2,30-06-16 17:53,3,-73.97679901,40.76477814,-73.96372223,40.77436066,N
id3611181,2,30-06-16 17:53,1,-73.98046875,40.78002167,-73.97293091,40.79267883,N
id2903682,2,30-06-16 17:53,3,-73.78224945,40.64472198,-73.99053955,40.73055649,N
id0693195,1,30-06-16 17:53,1,-73.78279877,40.64434433,-73.98223877,40.74669647,N
id1759188,1,30-06-16 17:53,1,-73.97158051,40.74531174,-73.8688736,40.76480484,N
id1347710,1,30-06-16 17:53,3,-73.98045349,40.73051071,-73.97934723,40.73572159,N
id3945233,2,30-06-16 17:51,1,-74.00231934,40.71893311,-74.01322174,40.70605087,N
id3006538,2,30-06-16 17:51,1,-73.99295044,40.7021904,-73.95648193,40.71409988,N
id3741107,2,30-06-16 17:51,1,-73.97766876,40.75460052,-73.98082733,40.76013947,N
id3974864,1,30-06-16 17:50,2,-73.98138428,40.76864624,-73.9543457,40.77490234,N
id0820180,2,30-06-16 17:49,5,-73.98969269,40.747509,-73.97750854,40.75207138,N
id3395500,2,30-06-16 17:49,6,-73.98935699,40.76784515,-73.95040131,40.783741,N
id3665620,2,30-06-16 17:49,6,-74.00746155,40.7329216,-73.99771118,40.74256134,N
id0018147,2,30-06-16 17:49,2,-73.96960449,40.75931549,-73.94101715,40.7514267,N
id1693681,1,30-06-16 17:48,1,-73.98127747,40.76636887,-74.00475311,40.75727463,N
id2673349,2,30-06-16 17:48,1,-74.00754547,40.73265076,-74.17772675,40.69028854,N
id1604802,1,30-06-16 17:48,2,-73.87093353,40.77368927,-73.9878006,40.75265503,N
id3648882,2,30-06-16 17:47,1,-73.97420502,40.77873611,-73.98479462,40.74248886,N
id1580578,2,30-06-16 17:47,1,-73.78131104,40.64516068,-73.98922729,40.74504089,N
id2990920,1,30-06-16 17:47,1,-73.98192596,40.74021912,-73.86421204,40.76992035,N
id3833360,1,30-06-16 17:47,2,-73.98782349,40.75458527,-73.9848938,40.76864624,N
id1971139,1,30-06-16 17:46,1,-73.97647095,40.76588058,-73.97770691,40.77702713,N
id3586846,2,30-06-16 17:46,5,-73.96797943,40.76266861,-73.95148468,40.76997757,N
id2582904,1,30-06-16 17:45,1,-73.97085571,40.76401901,-73.96190643,40.77199554,N
id0195087,1,30-06-16 17:45,1,-73.97916412,40.74855804,-73.95292664,40.78013611,N
id2638022,2,30-06-16 17:45,1,-73.96234894,40.79462814,-73.94283295,40.79932022,N
id3393591,2,30-06-16 17:44,5,-74.0510025,40.6044693,-74.0510025,40.6044693,N
id2528968,2,30-06-16 17:44,1,-73.96095276,40.77777863,-73.9727478,40.76470184,N
id1715128,2,30-06-16 17:44,2,-73.94992828,40.77225113,-73.98880768,40.77780914,N
id0282359,1,30-06-16 17:43,1,-73.97503662,40.76521683,-73.97496033,40.75379181,N
id2319463,1,30-06-16 17:43,1,-74.00647736,40.73029709,-73.99924469,40.73579025,N
id1491933,2,30-06-16 17:43,1,-73.98182678,40.7675705,-73.99353027,40.76137161,N
id0707042,2,30-06-16 17:43,6,-73.99224091,40.74944687,-73.99710083,40.76530838,N
id0581732,1,30-06-16 17:43,1,-73.8644104,40.76990128,-73.98929596,40.81312561,N
id2286171,1,30-06-16 17:42,3,-73.93845367,40.66234207,-73.77629089,40.64563751,N
id1743599,2,30-06-16 17:41,1,-73.97312927,40.79288101,-73.9802475,40.77552032,N
id2624405,2,30-06-16 17:41,1,-73.98934937,40.75123978,-74.00836182,40.73263931,N
id2938251,1,30-06-16 17:41,1,-74.00344849,40.74765015,-73.97864532,40.74556351,N
id2970506,2,30-06-16 17:41,5,-73.98667145,40.75085831,-73.963974,40.77373886,N
id1273317,2,30-06-16 17:41,2,-74.01435852,40.71743011,-74.0094986,40.72414017,N
id3611635,1,30-06-16 17:41,1,-73.99205017,40.73813629,-73.99512482,40.74980545,N
id3773017,2,30-06-16 17:41,6,-74.01512146,40.70983124,-74.01081085,40.70375061,N
id2123894,2,30-06-16 17:40,1,-73.98474884,40.76858139,-73.9912262,40.75133133,N
id2537485,2,30-06-16 17:40,1,-73.99208832,40.74274826,-73.97458649,40.73284912,N
id3026488,1,30-06-16 17:40,2,-73.9613266,40.77481079,-73.98204041,40.77143478,N
id3668697,2,30-06-16 17:39,2,-73.78958893,40.64717102,-73.98419189,40.69110107,N
id3754243,2,30-06-16 17:38,1,-73.96780396,40.76258469,-73.94712067,40.77171707,N
id1600423,1,30-06-16 17:38,1,-73.9574585,40.78544235,-73.95994568,40.76652145,N
id0482956,1,30-06-16 17:38,2,-74.00418091,40.71966171,-73.97274017,40.76325607,N
id3876003,2,30-06-16 17:38,2,-74.01374817,40.71327972,-73.98806763,40.72080994,N
id3961681,2,30-06-16 17:37,1,-73.98403931,40.75409317,-73.9858017,40.75523376,N
id0422606,1,30-06-16 17:37,1,-73.98066711,40.74812317,-73.89707184,40.73423004,N
id3031081,1,30-06-16 17:37,1,-73.99464417,40.72576141,-73.95775604,40.76524353,N
id1880211,2,30-06-16 17:37,1,-73.99841309,40.72966766,-73.9916153,40.73339462,N
id0305927,2,30-06-16 17:36,1,-73.98166656,40.7680397,-73.97740173,40.76470184,N
id2827589,1,30-06-16 17:36,1,-73.97807312,40.75161743,-73.95753479,40.76155853,N
id0315966,1,30-06-16 17:35,1,-73.98188782,40.76881027,-73.96192169,40.76800537,N
id0341980,2,30-06-16 17:35,1,-73.95346832,40.78552628,-73.96417236,40.75391006,N
id1149129,1,30-06-16 17:34,1,-73.97304535,40.75279236,-73.9890976,40.77708435,N
id2250500,2,30-06-16 17:34,1,-73.98781586,40.75981903,-73.99138641,40.73522568,N
id1512567,2,30-06-16 17:33,1,-73.9833374,40.76921082,-73.78637695,40.64176941,N
id2608403,2,30-06-16 17:33,1,-73.98262024,40.77199936,-73.95900726,40.77087021,N
id0339315,2,30-06-16 17:33,5,-73.99609375,40.73859024,-73.81465912,40.66291046,N
id2787383,1,30-06-16 17:33,1,-73.87307739,40.77396393,-73.98235321,40.77157211,N
id2162192,2,30-06-16 17:33,1,-73.95023346,40.77296448,-73.95546722,40.77264023,N
id0245069,2,30-06-16 17:32,1,-73.99282837,40.71398163,-74.00283813,40.71842957,N
id3059306,2,30-06-16 17:32,6,-73.99787903,40.72606659,-73.99404144,40.73540878,N
id0516187,2,30-06-16 17:31,1,-73.96790314,40.76860809,-73.95920563,40.77768707,N
id0650668,2,30-06-16 17:31,1,-73.98531342,40.74184418,-73.97929382,40.74436188,N
id0691277,1,30-06-16 17:31,1,-73.96678925,40.7699585,-73.95587158,40.78201294,N
id1119772,1,30-06-16 17:30,1,-74.00436401,40.74751282,-73.86135101,40.7681427,N
id0725263,1,30-06-16 17:30,1,-73.9814682,40.78018188,-73.98213959,40.77520752,N
id0112130,2,30-06-16 17:30,2,-74.00221252,40.72977829,-73.99220276,40.74372864,N
id2464119,2,30-06-16 17:29,5,-73.99458313,40.72579956,-73.97698975,40.76018906,N
id3066173,2,30-06-16 17:29,3,-73.97930908,40.76107407,-73.96226501,40.80495834,N
id3895361,1,30-06-16 17:27,1,-73.9780426,40.74181366,-74.00132751,40.73921967,N
id0365304,1,30-06-16 17:27,1,-73.98117065,40.75873184,-73.97834778,40.78310013,N
id3823740,1,30-06-16 17:27,1,-73.97962952,40.7493515,-73.97715759,40.71537018,N
id1438911,1,30-06-16 17:27,4,-73.98612213,40.75317383,-74.00496674,40.74171829,N
id0869294,2,30-06-16 17:27,1,-74.01342773,40.71419144,-73.98270416,40.74832535,N
id2642500,1,30-06-16 17:26,1,-73.98288727,40.74460983,-73.99031067,40.73466492,N
id1109528,2,30-06-16 17:25,1,-73.98710632,40.77899933,-73.97550201,40.78680038,N
id2687506,1,30-06-16 17:25,1,-73.97922516,40.7619133,-74.00952148,40.72386169,N
id3874678,2,30-06-16 17:25,6,-73.99598694,40.72499847,-73.98503113,40.74769211,N
id3175837,2,30-06-16 17:24,2,-73.99434662,40.72603989,-73.9928894,40.74277115,N
id1754620,2,30-06-16 17:24,1,-74.01316833,40.71524048,-73.96782684,40.79304123,N
id2674705,1,30-06-16 17:23,1,-73.99372864,40.73585129,-73.91877747,40.75791168,N
id0975766,2,30-06-16 17:23,1,-73.98101044,40.77431488,-73.98200989,40.76931,N
id2699952,1,30-06-16 17:23,1,-73.98957825,40.77463531,-73.96738434,40.79504395,N
id2040519,1,30-06-16 17:23,1,-74.01408386,40.71456146,-73.95289612,40.7826004,N
id2588904,1,30-06-16 17:22,1,-73.99188995,40.7384491,-73.99255371,40.73060226,N
id2120724,1,30-06-16 17:21,1,-73.96221924,40.77621841,-73.98387909,40.74380493,N
id2451197,1,30-06-16 17:21,1,-74.00728607,40.73418808,-73.98286438,40.70207214,N
id0073022,2,30-06-16 17:21,1,-73.96857452,40.75326538,-73.94872284,40.77758026,N
id0540328,1,30-06-16 17:20,2,-73.99045563,40.73717117,-73.99182129,40.72718811,N
id1546260,1,30-06-16 17:19,1,-73.98786926,40.75951385,-73.99004364,40.76148224,N
id0824353,1,30-06-16 17:19,1,-73.96273804,40.79949188,-73.96952057,40.79023361,N
id3872266,1,30-06-16 17:18,1,-74.00891876,40.72626114,-74.00157166,40.75057602,N
id2848687,2,30-06-16 17:18,2,-74.01287842,40.70633316,-73.99105072,40.7396965,N
id0881288,2,30-06-16 17:18,1,-73.99719238,40.74691772,-73.98116302,40.77019882,N
id1060236,2,30-06-16 17:17,1,-73.95245361,40.77257156,-73.95394135,40.77983093,N
id3773188,1,30-06-16 17:17,2,-73.96964264,40.76503372,-73.97919464,40.76257324,N
id0277845,2,30-06-16 17:16,1,-73.98069763,40.74509811,-74.00632477,40.72724915,N
id1883533,2,30-06-16 17:16,1,-73.8638382,40.76977921,-73.99137115,40.75085831,N
id1993677,1,30-06-16 17:16,1,-73.97835541,40.78583145,-73.95575714,40.78794479,N
id3141819,1,30-06-16 17:15,1,-73.99111176,40.73344421,-74.00241852,40.73885727,N
id0448786,1,30-06-16 17:15,1,-73.99970245,40.73864746,-73.97881317,40.75267792,N
id2700506,2,30-06-16 17:14,6,-73.98029327,40.73516083,-74.0082016,40.70309067,N
id0801799,2,30-06-16 17:14,1,-73.97238922,40.62541962,-73.97238922,40.62541962,N
id2764292,2,30-06-16 17:14,1,-73.96652985,40.79430008,-73.96813202,40.76256943,N
id0795833,2,30-06-16 17:14,5,-73.96990204,40.74863815,-73.97515106,40.73714066,N
id3448476,2,30-06-16 17:13,2,-73.95119476,40.78594589,-73.87067413,40.7738533,N
id1816183,1,30-06-16 17:13,1,-73.7817688,40.6446991,-73.94896698,40.77672195,N
id0145686,2,30-06-16 17:13,2,-73.97263336,40.75854111,-73.9562912,40.77553177,N
id2293980,2,30-06-16 17:13,3,-73.99134827,40.72743607,-73.99127197,40.74850845,N
id2628557,2,30-06-16 17:12,1,-73.98607635,40.73498154,-73.98985291,40.72570038,N
id3336451,2,30-06-16 17:12,1,-73.9885025,40.72317123,-73.98426819,40.72494888,N
id0705389,1,30-06-16 17:12,1,-73.97155762,40.78722,-73.9764328,40.73764801,N
id3995899,2,30-06-16 17:12,5,-73.95675659,40.78403854,-73.98040009,40.76501846,N
id2496450,2,30-06-16 17:11,2,-73.99885559,40.7346344,-74.00349426,40.73813629,N
id1289717,1,30-06-16 17:11,1,-73.98445892,40.74573135,-73.97911835,40.75206757,N
id3503808,1,30-06-16 17:10,1,-73.97682953,40.7904892,-73.97003937,40.79963303,N
id3118821,2,30-06-16 17:09,1,-73.99510956,40.73976898,-73.99067688,40.7244606,N
id3787453,2,30-06-16 17:09,1,-73.96303558,40.75576401,-73.96311188,40.76011276,N
id0553688,1,30-06-16 17:09,1,-73.95861053,40.77833939,-73.97359467,40.76354599,N
id2137008,2,30-06-16 17:08,2,-73.95811462,40.78463745,-73.97213745,40.78640366,N
id0984389,2,30-06-16 17:08,1,-73.97114563,40.75534821,-73.97612,40.76464844,N
id1592169,1,30-06-16 17:08,2,-73.98467255,40.77410126,-73.97553253,40.75278091,N
id3687449,1,30-06-16 17:08,1,-73.96702576,40.7570076,-73.97303772,40.74028397,N
id0968796,2,30-06-16 17:08,1,-73.86355591,40.76951981,-73.97801208,40.68011475,N
id0781033,2,30-06-16 17:07,2,-73.99225616,40.7489357,-73.9751358,40.75600052,N
id2907425,1,30-06-16 17:07,1,-73.96327209,40.77464294,-73.98313141,40.76374817,N
id0041777,1,30-06-16 17:06,1,-74.00323486,40.74400711,-73.99287415,40.73709488,Y
id3313970,2,30-06-16 17:06,1,-73.9513092,40.78536987,-73.95783234,40.77680969,N
id2093377,2,30-06-16 17:06,5,-74.00221252,40.74541855,-73.99391937,40.72058868,N
id3853738,1,30-06-16 17:06,1,-73.97292328,40.76184845,-73.96392059,40.75336456,N
id3405650,2,30-06-16 17:06,1,-73.96572113,40.76845551,-73.97290039,40.7586174,N
id1085162,1,30-06-16 17:06,2,-73.95687866,40.78577423,-73.98609161,40.66555023,N
id2278274,1,30-06-16 17:05,1,-73.96930695,40.7635498,-73.98832703,40.66845322,N
id2079688,1,30-06-16 17:05,1,-73.98857117,40.74866486,-73.981987,40.75575638,N
id2193500,2,30-06-16 17:04,1,-74.00596619,40.70627975,-73.77500916,40.78448105,N
id0214986,1,30-06-16 17:04,1,-73.99180603,40.76446915,-73.78961182,40.64284515,Y
id3929636,1,30-06-16 17:04,1,-74.00270081,40.7395668,-73.99949646,40.7438736,N
id3143535,1,30-06-16 17:02,2,-73.97146606,40.79754257,-73.97801208,40.79081345,N
id0335247,2,30-06-16 17:01,1,-73.96971893,40.76448822,-73.97702026,40.77677155,N
id1172036,2,30-06-16 17:01,2,-74.00834656,40.70355988,-73.98503876,40.74335861,N
id0208953,1,30-06-16 17:01,2,-73.99794769,40.74102402,-74.00659943,40.73021317,N
id2652876,1,30-06-16 17:01,1,-73.97955322,40.74945831,-73.98269653,40.76187515,N
id1698019,2,30-06-16 17:00,1,-73.97592163,40.75167084,-73.97950745,40.76137161,N
id2111703,2,30-06-16 17:00,6,-73.9630127,40.77535248,-73.99005127,40.73816681,N
id3290533,1,30-06-16 17:00,3,-73.97772217,40.7579155,-73.77640533,40.64538956,N
id3381110,2,30-06-16 16:59,1,-73.95726013,40.77760315,-73.96858215,40.7663765,N
id1548143,1,30-06-16 16:59,1,-73.94702148,40.78009796,-73.93901062,40.80458069,N
id1067686,1,30-06-16 16:58,4,-74.01133728,40.70248032,-74.00669098,40.71147537,N
id0774090,1,30-06-16 16:58,1,-74.00244904,40.73983002,-74.00749969,40.74685669,N
id3590799,2,30-06-16 16:58,1,-73.99034882,40.73870087,-73.97707367,40.76375961,N
id1606146,2,30-06-16 16:56,1,-73.99039459,40.73717117,-73.9947052,40.75599289,N
id3752112,1,30-06-16 16:56,1,-73.98666382,40.76133347,-73.98215485,40.77573013,N
id3974885,1,30-06-16 16:56,1,-73.96451569,40.77015305,-73.9876709,40.72444916,N
id0219665,2,30-06-16 16:54,3,-73.98948669,40.7416687,-73.991539,40.74888992,N
id1122600,1,30-06-16 16:54,2,-73.98132324,40.76452255,-74.18228912,40.68766785,Y
id1148386,2,30-06-16 16:54,1,-73.98600006,40.74091339,-73.95316315,40.80273819,N
id2534273,2,30-06-16 16:54,1,-74.00997162,40.7204628,-74.01148224,40.71423721,N
id1451387,1,30-06-16 16:52,1,-73.98838806,40.75363922,-73.78997803,40.64375687,N
id2303081,2,30-06-16 16:51,1,-73.99429321,40.75118637,-73.97397614,40.76271439,N
id2673586,1,30-06-16 16:51,1,-73.95450592,40.76599503,-73.955513,40.76411057,N
id1444719,1,30-06-16 16:50,1,-73.97970581,40.7762146,-73.99134827,40.75037003,N
id2510088,1,30-06-16 16:50,1,-73.79353333,40.65681458,-73.79353333,40.65681458,N
id3078912,2,30-06-16 16:49,1,-73.95658112,40.77103043,-73.96086884,40.77414322,N
id2322068,1,30-06-16 16:49,1,-73.9775238,40.76368713,-73.98292542,40.76945114,N
id1227366,1,30-06-16 16:48,2,-73.96942902,40.78494263,-73.94504547,40.77868652,N
id2274914,2,30-06-16 16:48,6,-73.86263275,40.76897049,-73.98365021,40.77030182,N
id2987105,1,30-06-16 16:48,1,-73.95253754,40.77823639,-73.95655823,40.78674316,N
id3968228,1,30-06-16 16:48,1,-73.96791077,40.7655983,-73.96934509,40.76359177,N
id2904534,2,30-06-16 16:48,2,-73.87300873,40.77417374,-73.98139191,40.7810936,N
id3612165,1,30-06-16 16:48,1,-73.99045563,40.7640686,-73.97147369,40.76095963,N
id3997453,2,30-06-16 16:47,1,-73.97447968,40.76348114,-73.96656799,40.76642609,N
id1466658,2,30-06-16 16:47,6,-73.86306,40.7687149,-73.97221375,40.7848053,N
id3525592,1,30-06-16 16:46,2,-73.9861145,40.75910187,-73.77731323,40.64460754,N
id3006119,2,30-06-16 16:46,2,-73.96990967,40.7655983,-73.95501709,40.77428055,N
id1935067,2,30-06-16 16:45,1,-73.96990967,40.76005173,-73.95864868,40.77061081,N
id3122052,2,30-06-16 16:44,1,-73.97142792,40.78165054,-73.97261047,40.76398849,N
id3728783,1,30-06-16 16:44,1,-73.99963379,40.71922684,-73.88516998,40.77258682,N
id2790606,2,30-06-16 16:44,5,-73.99314117,40.72259903,-73.97823334,40.76496124,N
id2620767,2,30-06-16 16:44,2,-73.98377991,40.74935913,-73.99223328,40.74903107,N
id0063776,2,30-06-16 16:44,1,-73.97657776,40.78044891,-73.98467255,40.76067734,N
id2025533,2,30-06-16 16:43,5,-73.97926331,40.75780869,-73.96780396,40.79395676,N
id0001829,1,30-06-16 16:42,1,-73.86290741,40.76878357,-73.99086761,40.7244606,N
id0968590,2,30-06-16 16:41,2,-73.97621155,40.75516129,-73.87184906,40.7743454,N
id3776193,2,30-06-16 16:40,4,-73.97458649,40.75272751,-73.86527252,40.77059555,N
id0497423,2,30-06-16 16:40,1,-73.97358704,40.78974915,-73.96111298,40.79920959,N
id1403566,1,30-06-16 16:40,1,-73.98613739,40.72236633,-73.99038696,40.73167038,N
id1120699,1,30-06-16 16:39,1,-73.94947815,40.78861237,-73.98412323,40.76156998,N
id0670820,2,30-06-16 16:39,5,-73.98806,40.75442886,-73.94999695,40.71253967,N
id3974282,1,30-06-16 16:39,1,-73.97499847,40.75632095,-73.96896362,40.76453018,N
id0174415,2,30-06-16 16:38,2,-73.97847748,40.75149536,-73.98931885,40.71824265,N
id1967813,2,30-06-16 16:37,1,-73.98748779,40.73290253,-73.97834015,40.71237564,N
id3989372,2,30-06-16 16:37,1,-73.99346161,40.72943115,-74.00610352,40.73988724,N
id0029686,2,30-06-16 16:36,1,-73.99317932,40.74765015,-74.00727081,40.74666977,N
id0071103,2,30-06-16 16:35,6,-73.96712494,40.76658249,-73.93714905,40.81587601,N
id2479707,1,30-06-16 16:35,2,-73.8637085,40.76983643,-73.95944214,40.74368286,N
id0418531,1,30-06-16 16:35,1,-73.98218536,40.7751236,-73.97525024,40.78793335,N
id0323863,1,30-06-16 16:35,1,-74.01554871,40.71198654,-73.87069702,40.77399063,N
id0818055,2,30-06-16 16:34,1,-73.99075317,40.73694611,-73.99424744,40.72850037,N
id3275313,2,30-06-16 16:34,3,-73.97088623,40.75908279,-73.86179352,40.76837921,N
id0128399,1,30-06-16 16:34,1,-74.00403595,40.75341034,-73.87106323,40.77422714,N
id3738957,1,30-06-16 16:34,1,-73.99517059,40.7395134,-73.97993469,40.73655701,N
id0732485,2,30-06-16 16:33,1,-73.9987793,40.71689987,-73.98275757,40.76662064,N
id3529374,1,30-06-16 16:32,1,-73.96835327,40.7550354,-73.94541931,40.78366089,N
id1331571,2,30-06-16 16:32,1,-74.01312256,40.70595932,-74.00437164,40.70730972,N
id3534990,2,30-06-16 16:32,1,-73.99489594,40.74010086,-73.9814682,40.72520447,N
id3471829,1,30-06-16 16:32,1,-74.00706482,40.70567703,-73.99829865,40.71324158,N
id3723285,2,30-06-16 16:32,1,-73.97997284,40.77600098,-73.96907043,40.7641983,N
id0172447,2,30-06-16 16:32,5,-73.78182983,40.64474869,-73.98422241,40.74575043,N
id2563730,2,30-06-16 16:32,1,-73.99115753,40.75774384,-73.98836517,40.73428345,N
id2050454,2,30-06-16 16:32,1,-73.98448181,40.74266052,-73.98603821,40.7437706,N
id2859520,2,30-06-16 16:31,1,-73.96573639,40.76205063,-73.95516205,40.77733994,N
id0686830,1,30-06-16 16:31,1,-73.98006439,40.74877548,-73.95605469,40.77785492,N
id1225730,2,30-06-16 16:30,1,-73.96762085,40.76086044,-73.95121765,40.77186584,N
id3306779,2,30-06-16 16:29,2,-73.98111725,40.78005981,-73.97862244,40.77254868,N
id2397997,1,30-06-16 16:29,1,-73.99311066,40.74269104,-73.99121857,40.75047302,N
id1075549,1,30-06-16 16:28,1,-73.95252991,40.77293777,-73.86560059,40.77088165,N
id1695655,2,30-06-16 16:27,5,-73.97047424,40.76503372,-73.97551727,40.78794098,N
id3217002,1,30-06-16 16:27,1,-73.98072815,40.73400116,-73.95904541,40.69420242,N
id1639212,2,30-06-16 16:27,2,-74.00450134,40.70724869,-73.98449707,40.7395401,N
id3075924,1,30-06-16 16:26,1,-73.99571991,40.75952911,-73.98459625,40.77975845,N
id2117415,1,30-06-16 16:26,1,-73.97650146,40.76519012,-73.98204803,40.77019119,N
id1720165,2,30-06-16 16:26,1,-73.8839035,40.74578476,-73.87186432,40.77426147,N
id0950455,2,30-06-16 16:26,2,-73.95927429,40.77165985,-73.9701767,40.76464844,N
id1880859,2,30-06-16 16:25,2,-73.97550201,40.75305939,-73.98916626,40.74375153,N
id1475805,1,30-06-16 16:25,1,-73.98189545,40.75204849,-73.98044586,40.74172211,N
id0823811,2,30-06-16 16:24,5,-73.9609375,40.76102829,-73.94747162,40.77933121,N
id1823739,2,30-06-16 16:24,1,-73.98207855,40.72803116,-73.99471283,40.75027466,N
id2938037,1,30-06-16 16:24,1,-73.97502899,40.78775787,-73.96594238,40.79510117,N
id0415093,1,30-06-16 16:23,1,-73.99655151,40.72704697,-73.98595428,40.7349968,N
id1855675,1,30-06-16 16:23,1,-73.98519897,40.75628662,-74.00904846,40.73406601,N
id1683813,1,30-06-16 16:22,1,-73.95709991,40.77071762,-73.96662903,40.76008224,N
id3204847,1,30-06-16 16:22,1,-73.99504089,40.73259735,-74.00367737,40.73821259,N
id2613074,1,30-06-16 16:21,1,-73.97615814,40.75974655,-73.98903656,40.75313187,Y
id0628510,1,30-06-16 16:20,3,-73.99301147,40.75201416,-73.99188232,40.73540115,N
id3649793,1,30-06-16 16:20,2,-73.9549942,40.77765274,-74.01121521,40.70197678,N
id2612357,2,30-06-16 16:19,1,-73.97428131,40.7551384,-73.78222656,40.6441803,N
id0662292,1,30-06-16 16:18,1,-73.99417114,40.74577713,-73.98194122,40.73661041,N
id3973836,2,30-06-16 16:18,6,-73.97828674,40.74845123,-73.99761963,40.74091339,N
id2307380,2,30-06-16 16:17,1,-73.99836731,40.72768021,-74.00183868,40.72631836,N
id3546799,2,30-06-16 16:17,5,-73.95442963,40.76612091,-73.95742798,40.77427673,N
id0262590,2,30-06-16 16:16,6,-73.98851013,40.75424957,-73.98381805,40.74404144,N
id1364500,2,30-06-16 16:14,1,-74.01441956,40.7121315,-73.78340149,40.64382935,N
id1728752,2,30-06-16 16:13,2,-73.9757309,40.76012039,-73.99220276,40.74604034,N
id2739841,2,30-06-16 16:12,2,-73.98723602,40.76120377,-73.97208405,40.76041412,N
id0899986,2,30-06-16 16:12,5,-73.97413635,40.7788887,-73.97750092,40.75368118,N
id2910598,2,30-06-16 16:12,3,-73.98087311,40.76749039,-73.97252655,40.76396942,N
id0259760,2,30-06-16 16:11,4,-74.00390625,40.74353027,-73.98610687,40.73078156,N
id1494488,2,30-06-16 16:11,5,-74.0080719,40.70439911,-73.99910736,40.74440002,N
id0564818,2,30-06-16 16:09,1,-73.98065948,40.75355148,-73.98487091,40.74816895,N
id1001300,2,30-06-16 16:09,6,-73.96826172,40.77072906,-73.97914124,40.75564957,N
id2084785,1,30-06-16 16:09,1,-73.97505188,40.74201965,-73.98007965,40.74580383,N
id2866915,2,30-06-16 16:08,1,-73.989151,40.75836945,-73.97473145,40.76244354,N
id0423838,1,30-06-16 16:06,1,-74.0025177,40.73986053,-73.99578857,40.74927902,N
id3670002,1,30-06-16 16:06,1,-73.95475769,40.76551819,-73.98848724,40.73389435,Y
id3639350,2,30-06-16 16:06,1,-73.97801971,40.75492477,-74.00109863,40.76112747,N
id0938697,2,30-06-16 16:06,6,-73.86328888,40.76966095,-73.97367859,40.79486847,N
id2354954,2,30-06-16 16:05,1,-73.95413208,40.77907181,-73.94841766,40.77426147,N
id1165955,2,30-06-16 16:04,6,-73.965271,40.75516891,-73.95453644,40.76396942,N
id2097883,2,30-06-16 16:04,1,-73.95218658,40.78145981,-73.98687744,40.76638031,N
id0202285,1,30-06-16 16:04,1,-73.98864746,40.72026062,-73.98184204,40.72086334,Y
id0531831,2,30-06-16 16:03,1,-73.87290955,40.77383804,-73.9853363,40.74468613,N
id1528262,1,30-06-16 16:03,1,-73.99385834,40.73261261,-74.00094604,40.74200821,N
id3247687,1,30-06-16 16:03,1,-73.95154572,40.77414703,-73.98243713,40.72049713,N
id3762046,2,30-06-16 16:02,1,-73.98588562,40.74393082,-73.95415497,40.78712463,N
